                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20200613"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                      92                  1.6223214216015378E+002                  2.0000000000000000E-002                  1.9916366162997276E-001                  5.5120929894526638E+000                  0.0000000000000000E+000                                        0                                        0 
                                      93                  1.7027366510424383E+002                  2.0000000000000000E-002                  1.9840779350626769E-001                  5.4960430450982125E+000                  0.0000000000000000E+000                                        0                                        0 
                                      94                  1.7842532872331020E+002                  2.0000000000000000E-002                  1.9765358523085694E-001                  5.4800235335881720E+000                  0.0000000000000000E+000                                        0                                        0 
                                      95                  1.8668807102597370E+002                  2.0000000000000000E-002                  1.9690124619771324E-001                  5.4640364383582449E+000                  0.0000000000000000E+000                                        0                                        0 
                                      96                  1.9506285508506355E+002                  2.0000000000000000E-002                  1.9615068733048721E-001                  5.4480805715416487E+000                  0.0000000000000000E+000                                        0                                        0 
                                      97                  2.0355066266459806E+002                  2.0000000000000000E-002                  1.9540175353159486E-001                  5.4321555559614296E+000                  0.0000000000000000E+000                                        0                                        0 
                                      98                  2.1215327930493640E+002                  2.0000000000000000E-002                  1.9465460031965157E-001                  5.4162605630465883E+000                  0.0000000000000000E+000                                        0                                        0 
                                      99                  2.2087233060203633E+002                  2.0000000000000000E-002                  1.9390932895773402E-001                  5.4003961927994544E+000                  0.0000000000000000E+000                                        0                                        0 
                                     100                  2.2970835726146194E+002                  2.0000000000000000E-002                  1.9316557372671556E-001                  5.3845601355376020E+000                  0.0000000000000000E+000                                        0                                        0 
                                     101                  2.3866188991434282E+002                  2.0000000000000000E-002                  1.9242374010766378E-001                  5.3687561222009350E+000                  0.0000000000000000E+000                                        0                                        0 
                                     102                  2.4773369091644616E+002                  2.0000000000000000E-002                  1.9168375818111250E-001                  5.3529838771492928E+000                  0.0000000000000000E+000                                        0                                        0 
                                     103                  2.5692469652598089E+002                  2.0000000000000000E-002                  1.9094553506849954E-001                  5.3372425901860687E+000                  0.0000000000000000E+000                                        0                                        0 
                                     104                  2.6623585973752620E+002                  2.0000000000000000E-002                  1.9020924600294356E-001                  5.3215339795396792E+000                  0.0000000000000000E+000                                        0                                        0 
                                     105                  2.7566818973809296E+002                  2.0000000000000000E-002                  1.8947478843287904E-001                  5.3058569594955900E+000                  0.0000000000000000E+000                                        0                                        0 
                                     106                  2.8522272342634153E+002                  2.0000000000000000E-002                  1.8874229368121451E-001                  5.2902129062871808E+000                  0.0000000000000000E+000                                        0                                        0 
                                     107                  2.9490052060409033E+002                  2.0000000000000000E-002                  1.8801161288643972E-001                  5.2746002042997837E+000                  0.0000000000000000E+000                                        0                                        0 
                                     108                  3.0470263503173231E+002                  2.0000000000000000E-002                  1.8728285686242482E-001                  5.2590200929537261E+000                  0.0000000000000000E+000                                        0                                        0 
                                     109                  3.1463012392040571E+002                  2.0000000000000000E-002                  1.8655613371960622E-001                  5.2434733096272419E+000                  0.0000000000000000E+000                                        0                                        0 
                                     110                  3.2468411101252644E+002                  2.0000000000000000E-002                  1.8583123793451004E-001                  5.2279580463834234E+000                  0.0000000000000000E+000                                        0                                        0 
