                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20200614"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                      53                  1.5095991277781842E-003                  1.0000182310758277E-002                  1.1801023230764450E-002                  5.0571094451965537E-001                  0.0000000000000000E+000                                        0                                        0 
                                      54                  1.5363753536489797E-003                  1.0000182310758277E-002                  1.1804901323137265E-002                  5.0572312681198039E-001                  0.0000000000000000E+000                                        1                                        0 
                                      55                  1.5631515795197749E-003                  1.0000182310758277E-002                  1.1808556924905554E-002                  5.0573250910134659E-001                  0.0000000000000000E+000                                        1                                        0 
                                      56                  1.5952830505647289E-003                  1.0000182310758277E-002                  1.1812901482551964E-002                  5.0574701737842209E-001                  0.0000000000000000E+000                                        1                                        0 
                                      57                  1.6338408158186742E-003                  1.0000182310758277E-002                  1.1817609645315591E-002                  5.0575687761543864E-001                  0.0000000000000000E+000                                        1                                        0 
                                      58                  1.6801101341234084E-003                  1.0000182310758277E-002                  1.1823038841679571E-002                  5.0577090215850451E-001                  0.0000000000000000E+000                                        1                                        0 
                                      59                  1.7356333160890892E-003                  1.0000182310758277E-002                  1.1829370130473979E-002                  5.0579374554996193E-001                  0.0000000000000000E+000                                        1                                        0 
                                      60                  1.7800518616616339E-003                  1.0000182310758277E-002                  1.1834017469888145E-002                  5.0580741951566310E-001                  0.0000000000000000E+000                                        1                                        0 
                                      61                  1.8333541163486876E-003                  1.0000182310758277E-002                  1.1839434479529056E-002                  5.0582837790927571E-001                  0.0000000000000000E+000                                        1                                        0 
                                      62                  1.8973168219731521E-003                  1.0000182310758277E-002                  1.1846121387763614E-002                  5.0587040868013977E-001                  0.0000000000000000E+000                                        1                                        0 
                                      63                  1.9484869864727235E-003                  1.0000182310758277E-002                  1.1850430354671983E-002                  5.0588314298464565E-001                  0.0000000000000000E+000                                        1                                        0 
                                      64                  1.9894231180723806E-003                  1.0000182310758277E-002                  1.1853694073516403E-002                  5.0589254531126338E-001                  0.0000000000000000E+000                                        1                                        0 
                                      65                  2.0221720233521067E-003                  1.0000182310758277E-002                  1.1856377781248482E-002                  5.0590453583815731E-001                  0.0000000000000000E+000                                        1                                        0 
                                      66                  2.0513863439699962E-003                  1.0000182310758277E-002                  1.1858563754612804E-002                  5.0591162186613081E-001                  0.0000000000000000E+000                                        1                                        0 
                                      67                  2.0864435287114634E-003                  1.0000182310758277E-002                  1.1861602936391706E-002                  5.0593393870972503E-001                  0.0000000000000000E+000                                        1                                        0 
                                      68                  2.1285121504012244E-003                  1.0000182310758277E-002                  1.1864577838700074E-002                  5.0594648119530228E-001                  0.0000000000000000E+000                                        1                                        0 
                                      69                  2.1789944964289371E-003                  1.0000182310758277E-002                  1.1868337668954523E-002                  5.0597152203225371E-001                  0.0000000000000000E+000                                        1                                        0 
                                      70                  2.2395733116621929E-003                  1.0000182310758277E-002                  1.1871856443472136E-002                  5.0598144378281951E-001                  0.0000000000000000E+000                                        1                                        0 
                                      71                  2.2880363638487972E-003                  1.0000182310758277E-002                  1.1874420352000243E-002                  5.0598643068025839E-001                  0.0000000000000000E+000                                        1                                        0 
                                      72                  2.3269582050199243E-003                  1.0000182310758277E-002                  1.1876420298143116E-002                  5.0599111289810006E-001                  0.0000000000000000E+000                                        1                                        0 
                                      73                  2.3736644144252764E-003                  1.0000182310758277E-002                  1.1878803803338941E-002                  5.0599945158763415E-001                  0.0000000000000000E+000                                        1                                        0 
                                      74                  2.4297118657116996E-003                  1.0000182310758277E-002                  1.1881805048729592E-002                  5.0601754533328269E-001                  0.0000000000000000E+000                                        1                                        0 
                                      75                  2.4809366753824058E-003                  1.0000182310758277E-002                  1.1884188070080175E-002                  5.0602782835213689E-001                  0.0000000000000000E+000                                        1                                        0 
                                      76                  2.5295362443799548E-003                  1.0000182310758277E-002                  1.1886789224478569E-002                  5.0604953198863867E-001                  0.0000000000000000E+000                                        1                                        0 
                                      77                  2.5690685688161065E-003                  1.0000182310758277E-002                  1.1888518599442007E-002                  5.0605869708729490E-001                  0.0000000000000000E+000                                        1                                        0 
                                      78                  2.6006944283650281E-003                  1.0000182310758277E-002                  1.1889866801997651E-002                  5.0606616189686615E-001                  0.0000000000000000E+000                                        1                                        0 
                                      79                  2.6386454598237340E-003                  1.0000182310758277E-002                  1.1891386960119795E-002                  5.0607397886493988E-001                  0.0000000000000000E+000                                        1                                        0 
                                      80                  2.6841866975741806E-003                  1.0000182310758277E-002                  1.1893352788712409E-002                  5.0608913863248639E-001                  0.0000000000000000E+000                                        1                                        0 
                                      81                  2.7216589661374366E-003                  1.0000182310758277E-002                  1.1894767509857412E-002                  5.0609752524626528E-001                  0.0000000000000000E+000                                        1                                        0 
                                      82                  2.7666256884133437E-003                  1.0000182310758277E-002                  1.1896260100075504E-002                  5.0610384387795504E-001                  0.0000000000000000E+000                                        1                                        0 
                                      83                  2.8205857551444322E-003                  1.0000182310758277E-002                  1.1897900970511714E-002                  5.0610969016702068E-001                  0.0000000000000000E+000                                        1                                        0 
                                      84                  2.8669655698262066E-003                  1.0000182310758277E-002                  1.1899123978249928E-002                  5.0611128891803481E-001                  0.0000000000000000E+000                                        1                                        0 
                                      85                  2.9116491466367918E-003                  1.0000182310758277E-002                  1.1900953004983566E-002                  5.0613164026499891E-001                  0.0000000000000000E+000                                        1                                        0 
                                      86                  2.9483338855733569E-003                  1.0000182310758277E-002                  1.1902065965721137E-002                  5.0613900648576504E-001                  0.0000000000000000E+000                                        1                                        0 
                                      87                  2.9796803377997515E-003                  1.0000182310758277E-002                  1.1903175183102056E-002                  5.0615017464533840E-001                  0.0000000000000000E+000                                        1                                        0 
                                      88                  3.0108679009315784E-003                  1.0000182310758277E-002                  1.1904343196252311E-002                  5.0616367012434782E-001                  0.0000000000000000E+000                                        1                                        0 
                                      89                  3.0358179514370404E-003                  1.0000182310758277E-002                  1.1904967628916371E-002                  5.0616663072142731E-001                  0.0000000000000000E+000                                        1                                        0 
                                      90                  3.0657580120435940E-003                  1.0000182310758277E-002                  1.1905796635297585E-002                  5.0617280648595209E-001                  0.0000000000000000E+000                                        1                                        0 
                                      91                  3.1016860847714587E-003                  1.0000182310758277E-002                  1.1906727792330244E-002                  5.0617924123997060E-001                  0.0000000000000000E+000                                        1                                        0 
                                      92                  3.1447997720448961E-003                  1.0000182310758277E-002                  1.1907317494551319E-002                  5.0617380991359628E-001                  0.0000000000000000E+000                                        1                                        0 
                                      93                  3.1965361967730213E-003                  1.0000182310758277E-002                  1.1908349200733288E-002                  5.0617711395445675E-001                  0.0000000000000000E+000                                        1                                        0 
                                      94                  3.2586199064467713E-003                  1.0000182310758277E-002                  1.1910180906511039E-002                  5.0619881764676289E-001                  0.0000000000000000E+000                                        1                                        0 
                                      95                  3.3082868741857716E-003                  1.0000182310758277E-002                  1.1911882544222248E-002                  5.0622376382354140E-001                  0.0000000000000000E+000                                        1                                        0 
                                      96                  3.3480204483769716E-003                  1.0000182310758277E-002                  1.1912679673632479E-002                  5.0622944464663200E-001                  0.0000000000000000E+000                                        1                                        0 
                                      97                  3.3957007374064122E-003                  1.0000182310758277E-002                  1.1913812961044875E-002                  5.0624184341954592E-001                  0.0000000000000000E+000                                        1                                        0 
                                      98                  3.4529170842417401E-003                  1.0000182310758277E-002                  1.1914841047860327E-002                  5.0624907305530342E-001                  0.0000000000000000E+000                                        1                                        0 
                                      99                  3.5215767004441343E-003                  1.0000182310758277E-002                  1.1916046475719337E-002                  5.0625853251381081E-001                  0.0000000000000000E+000                                        1                                        0 
                                     100                  3.5807904869436876E-003                  1.0000182310758277E-002                  1.1917445320624038E-002                  5.0627743022999072E-001                  0.0000000000000000E+000                                        1                                        0 
                                     101                  3.6518470307431521E-003                  1.0000182310758277E-002                  1.1918728084704235E-002                  5.0629115452380902E-001                  0.0000000000000000E+000                                        1                                        0 
                                     102                  3.6731639938829912E-003                  1.0000182310758277E-002                  1.1919070346276697E-002                  5.0629427074371747E-001                  0.0000000000000000E+000                                        3                                        0 
