                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20200614"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                     720                  1.9166218058341602E+005                  2.0000000000000000E-002                  1.5964710160809359E-002                  7.4808663379823070E-001                  0.0000000000000000E+000                                        0                                        0 
                                     730                  2.0806105787290953E+005                  2.0000000000000000E-002                  1.5117760420181293E-002                  7.2519507585271303E-001                  0.0000000000000000E+000                                        0                                        0 
                                     740                  2.2596127898830897E+005                  2.0000000000000000E-002                  1.4333333988749170E-002                  7.0302019537447269E-001                  0.0000000000000000E+000                                        0                                        0 
                                     750                  2.4548186847413750E+005                  2.0000000000000000E-002                  1.3614221815807240E-002                  6.8152155274364135E-001                  0.0000000000000000E+000                                        0                                        0 
                                     760                  2.6671086422258505E+005                  2.0000000000000000E-002                  1.2972962397903121E-002                  6.6067691898118697E-001                  0.0000000000000000E+000                                        0                                        0 
                                     770                  2.8968925975121674E+005                  2.0000000000000000E-002                  1.2465722753472432E-002                  6.4044445593040666E-001                  0.0000000000000000E+000                                        0                                        0 
                                     780                  3.1428396601227630E+005                  2.0000000000000000E-002                  1.2264444450085009E-002                  6.2070552068048834E-001                  0.0000000000000000E+000                                        0                                        0 
                                     790                  3.4009289005237509E+005                  2.0000000000000000E-002                  1.1909987633238302E-002                  6.0162028810852253E-001                  0.0000000000000000E+000                                        0                                        0 
                                     800                  3.6756796364655503E+005                  2.0000000000000000E-002                  1.1378852772741333E-002                  5.8326695284812524E-001                  0.0000000000000000E+000                                        0                                        0 
                                     810                  3.9722099556492426E+005                  2.0000000000000000E-002                  1.0803835224428841E-002                  5.6553614068922664E-001                  0.0000000000000000E+000                                        0                                        0 
                                     820                  4.2941537657503894E+005                  2.0000000000000000E-002                  1.0222044245793123E-002                  5.4837530990990824E-001                  0.0000000000000000E+000                                        0                                        0 
                                     830                  4.6445554707169917E+005                  2.0000000000000000E-002                  9.6492583756039186E-003                  5.3176878994507815E-001                  0.0000000000000000E+000                                        0                                        0 
                                     840                  5.0267401365790376E+005                  2.0000000000000000E-002                  9.0929131347668116E-003                  5.1569071068915007E-001                  0.0000000000000000E+000                                        0                                        0 
                                     850                  5.4443600831058645E+005                  2.0000000000000000E-002                  8.5569426775449382E-003                  5.0011327545120865E-001                  0.0000000000000000E+000                                        0                                        0 
                                     860                  5.9009148560866737E+005                  2.0000000000000000E-002                  8.0444906706843185E-003                  4.8502713495931832E-001                  0.0000000000000000E+000                                        0                                        0 
                                     870                  6.4005401370704919E+005                  2.0000000000000000E-002                  7.5571537784973816E-003                  4.7040552883205700E-001                  0.0000000000000000E+000                                        0                                        0 
                                     880                  6.9475617247761693E+005                  2.0000000000000000E-002                  7.0957234372761415E-003                  4.5621964647887375E-001                  0.0000000000000000E+000                                        0                                        0 
                                     890                  7.5467073229393212E+005                  2.0000000000000000E-002                  6.6606083978915202E-003                  4.4243973047311136E-001                  0.0000000000000000E+000                                        0                                        0 
