                           1                            2                            3                            4                            5                            6                            7 
              version_number                     compiler                        build             MESA_SDK_version                         date                    burn_min1                    burn_min2 
                       11701                   "gfortran"                      "8.3.0"      "x86_64-linux-20190503"                   "20190703"      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23 
                            model_number                                 star_age                                star_mass                                time_step                                   log_dt                                    log_L                               luminosity                        luminosity_ergs_s                                 log_Teff                              effective_T                                    log_R                                   radius                                    log_g                           surf_avg_j_rot                           surf_avg_omega                      surf_avg_omega_crit            surf_avg_omega_div_omega_crit                           surf_avg_v_rot                          surf_avg_v_crit                    surf_avg_v_div_v_crit                   surf_avg_Lrad_div_Ledd                              num_retries                              num_backups 
                                    6206                  1.2516613650542965E+010                  5.0980990350815436E-001                  3.2797862863789437E+003                  3.5158455456414939E+000                  2.9960941291626466E+000                  9.9104672148604379E+002                  3.8074032946050829E+036                  4.5298827415586649E+000                  3.3875268140045795E+004                 -3.8459582083379920E-002                  9.1525143382611684E-001                  4.2222167853493966E+000                  6.9562237151965662E+011                  2.7766700915135767E-010                  4.5022494747239513E-004                  6.1664016316885226E-007                  1.7020265101809500E-004                  2.7600280314334691E+002                  6.1664016316885226E-007                  3.0997870476562467E-001                                       16                                        0 
                                    6207                  1.2516616779751724E+010                  5.0980609580678438E-001                  3.1292087593262272E+003                  3.4954345372590572E+000                  2.9947749252959475E+000                  9.8804090613240157E+002                  3.7958555531794599E+036                  4.5367224681811180E+000                  3.4412994746361117E+004                 -5.2798637261637096E-002                  8.8552609312090180E-001                  4.2508916520069207E+000                  6.9751359059651184E+011                  2.9708870585628375E-010                  4.7284744358492967E-004                  6.2818352620310636E-007                  1.7629416543078432E-004                  2.8062422509801996E+002                  6.2818352620310636E-007                  3.0943024829128674E-001                                       16                                        0 
                                    6208                  1.2516619840314058E+010                  5.0980253277644638E-001                  3.0605623338745613E+003                  3.4858012291160678E+000                  2.9934037539475908E+000                  9.8492634443436668E+002                  3.7838900300479498E+036                  4.5433355026318436E+000                  3.4941013873673830E+004                 -6.6710291837264499E-002                  8.5760974679244573E-001                  4.2787119258672393E+000                  6.9791458147177063E+011                  3.1655718293548309E-010                  4.9585188346166109E-004                  6.3829396469970947E-007                  1.8203160394459546E-004                  2.8516716297212264E+002                  6.3829396469970947E-007                  3.0896325264465857E-001                                       16                                        0 
                                    6209                  1.2516622861716125E+010                  5.0979916571349781E-001                  3.0214020665945327E+003                  3.4802085219249088E+000                  2.9919726452629987E+000                  9.8168610799294083E+002                  3.7714416896872798E+036                  4.5498078012356196E+000                  3.5465639988615112E+004                 -8.0370443387113688E-002                  8.3105459788371217E-001                  4.3060293605981208E+000                  6.9887127936651440E+011                  3.3718837227314907E-010                  5.1951065023632154E-004                  6.4892267894173699E-007                  1.8799895958430073E-004                  2.8969035933946918E+002                  6.4892267894173699E-007                  3.0854547173024005E-001                                       16                                        0 
                                    6210                  1.2516626487398603E+010                  5.0979529771655585E-001                  3.6256824799134388E+003                  3.5593897679725335E+000                  2.9905013668937181E+000                  9.7836603407834070E+002                  3.7586866297221691E+036                  4.5571578701922526E+000                  3.6070974062855174E+004                 -9.5806220485019675E-002                  8.0203584700169683E-001                  4.3368976196608413E+000                  7.0006083897515686E+011                  3.6218022379391396E-010                  5.4754082251265391E-004                  6.6132830944531922E-007                  1.9500775282694369E-004                  2.9485217584760204E+002                  6.6132830944531922E-007                  3.0824205456151860E-001                                       16                                        0 
                                    6211                  1.2516630838217581E+010                  5.0979087389013300E-001                  4.3508189758961262E+003                  3.6385710140201581E+000                  2.9890696429085581E+000                  9.7514599834726755E+002                  3.7463158964505322E+036                  4.5654886701076220E+000                  3.6769580078985477E+004                 -1.1318368230833899E-001                  7.7057748889636846E-001                  4.3716487746345463E+000                  7.0407627198857568E+011                  3.9405128360853589E-010                  5.8083326070781276E-004                  6.7825383987170700E-007                  2.0399006979094603E-004                  3.0073248977491181E+002                  6.7825383987170700E-007                  3.0809053019770299E-001                                       16                                        0 
                                    6212                  1.2516634456154465E+010                  5.0978738228682718E-001                  3.6179368847168266E+003                  3.5584609862777210E+000                  2.9873711782470997E+000                  9.7133978707293238E+002                  3.7316931939767913E+036                  4.5727440465383351E+000                  3.7389016942528418E+004                 -1.2854366750049365E-001                  7.4380027141694449E-001                  4.4023657704869068E+000                  7.0462043270460791E+011                  4.2269857671843625E-010                  6.1189828637784043E-004                  6.9062060032383105E-007                  2.1135708058213506E-004                  3.0601298427138516E+002                  6.9062060032383105E-007                  3.0800727654710047E-001                                       16                                        0 
                                    6213                  1.2516637751430683E+010                  5.0978435662314203E-001                  3.2952762183651344E+003                  3.5178918241148414E+000                  2.9855686597235085E+000                  9.6731664234723087E+002                  3.7162370765695914E+036                  4.5794216823165304E+000                  3.7968346328977692E+004                 -1.4280019831867963E-001                  7.1978004411820873E-001                  4.4308762545134988E+000                  7.0613574060216223E+011                  4.5177876573647896E-010                  6.4217942820017746E-004                  7.0332636145982985E-007                  2.1874175385621703E-004                  3.1098338654771737E+002                  7.0332636145982985E-007                  3.0798164065089173E-001                                       16                                        0 
                                    6214                  1.2516640900689873E+010                  5.0978160100282721E-001                  3.1492591909776124E+003                  3.4982084055012712E+000                  2.9837144795466064E+000                  9.6319557680306548E+002                  3.7004047669620168E+036                  4.5857791298231172E+000                  3.8528236386395933E+004                 -1.5644218342030602E-001                  6.9752185010697121E-001                  4.4581578771477925E+000                  7.0563300922115125E+011                  4.8012904993341215E-010                  6.7252006864056298E-004                  7.1375113646187832E-007                  2.2542077243301099E-004                  3.1579970724642624E+002                  7.1375113646187832E-007                  3.0802010601359059E-001                                       16                                        0 
                                    6215                  1.2516643986074614E+010                  5.0977902571884059E-001                  3.0853847417674051E+003                  3.4893093274642766E+000                  2.9818658819518715E+000                  9.5910439686593418E+002                  3.6846872718795456E+036                  4.5919076273718682E+000                  3.9075777440121921E+004                 -1.6962347731517360E-001                  6.7666937694314877E-001                  4.4845182709892812E+000                  7.0703690703942065E+011                  5.1058247194139967E-010                  7.0316166755632044E-004                  7.2594101051315025E-007                  2.3269136514175951E-004                  3.2051058620626884E+002                  7.2594101051315025E-007                  3.0811084008588790E-001                                       16                                        0 
                                    6216                  1.2516647050468481E+010                  5.0977658315410268E-001                  3.0643938683517149E+003                  3.4863445846741379E+000                  2.9799780292788811E+000                  9.5494427468907884E+002                  3.6687049145005030E+036                  4.5979098219805490E+000                  3.9619575861088459E+004                 -1.8257179286903047E-001                  6.5679253365989909E-001                  4.5104128212053238E+000                  7.0788385629103613E+011                  5.4194922951162497E-010                  7.3457540858260146E-004                  7.3759537649754440E-007                  2.3987629122258956E-004                  3.2518788693802242E+002                  7.3759537649754440E-007                  3.0827693681613599E-001                                       16                                        0 
                                    6217                  1.2516650106149981E+010                  5.0977425676333477E-001                  3.0556814995396885E+003                  3.4851080847855229E+000                  2.9780543322379764E+000                  9.5072372612926813E+002                  3.6524904110434218E+036                  4.6038079335318463E+000                  4.0161315839560724E+004                 -1.9532986449207912E-001                  6.3777888292564022E-001                  4.5359269825224500E+000                  7.0790546651947705E+011                  5.7406883608838972E-010                  7.6686032872373200E-004                  7.4842917442417891E-007                  2.4688649562736335E-004                  3.2984825826276023E+002                  7.4842917442417891E-007                  3.0849901991557294E-001                                       16                                        0 
                                    6218                  1.2516653772967779E+010                  5.0977158993962823E-001                  3.6668177994476264E+003                  3.5642893308331480E+000                  2.9761217366196147E+000                  9.4650243726571978E+002                  3.6362730634874419E+036                  4.6104641419959425E+000                  4.0781588861143093E+004                 -2.0960857922945114E-001                  6.1715097688430132E-001                  4.5644821400310560E+000                  7.0958056369283997E+011                  6.1371299755038037E-010                  8.0457260243456971E-004                  7.6262576433633665E-007                  2.5557124400086157E-004                  3.3509725271804950E+002                  7.6262576433633675E-007                  3.0894121225434346E-001                                       16                                        0 
                                    6219                  1.2516658173149139E+010                  5.0976854377563463E-001                  4.4001813593371508E+003                  3.6434705768807727E+000                  2.9742186361049567E+000                  9.4236388971726251E+002                  3.6203735915157787E+036                  4.6180150470943619E+000                  4.1496841988542903E+004                 -2.2566193968361994E-001                  5.9475494324201572E-001                  4.5965862657846381E+000                  7.1113002221108752E+011                  6.6127009350861790E-010                  8.4904994630227563E-004                  7.7868420095443453E-007                  2.6557868153630524E-004                  3.4103868384053203E+002                  7.7868420095443453E-007                  3.0968592905376896E-001                                       16                                        0 
                                    6220                  1.2516661842657259E+010                  5.0976613495883016E-001                  3.6695081206742511E+003                  3.5646078531366459E+000                  2.9721520626867957E+000                  9.3789033981033083E+002                  3.6031871074833289E+036                  4.6245576678708309E+000                  4.2126722108402158E+004                 -2.3978046794563856E-001                  5.7573089071320960E-001                  4.6248212701257181E+000                  7.1048029475556189E+011                  7.0412194284539398E-010                  8.9008004360250379E-004                  7.9093137819253432E-007                  2.7392387221039703E-004                  3.4630941827226468E+002                  7.9093137819253432E-007                  3.1050057808806086E-001                                       16                                        0 
                                    6221                  1.2516665190903852E+010                  5.0976404443621959E-001                  3.3482465952590442E+003                  3.5248174358852746E+000                  2.9701258896640081E+000                  9.3352486398623171E+002                  3.5864158224623047E+036                  4.6305148902039166E+000                  4.2708556222889711E+004                 -2.5270799912320319E-001                  5.5884581226711083E-001                  4.6506745514596428E+000                  7.0907909927044604E+011                  7.4492167973226726E-010                  9.2934088188370415E-004                  8.0143368031920104E-007                  2.8147068725616048E-004                  3.5119055307338061E+002                  8.0143368031920104E-007                  3.1130909077442193E-001                                       16                                        0 
                                    6222                  1.2516668396993494E+010                  5.0976213460826558E-001                  3.2060896401568830E+003                  3.5059756607758472E+000                  2.9680314418236526E+000                  9.2903364403477713E+002                  3.5691614536528064E+036                  4.6362191374342663E+000                  4.3273212505289826E+004                 -2.6516371750407974E-001                  5.4304557911762563E-001                  4.6755843611366599E+000                  7.0905554803469836E+011                  7.8796259231884492E-010                  9.6872917739976739E-004                  8.1327633061790579E-007                  2.8948362766604907E-004                  3.5592958476868000E+002                  8.1327633061790579E-007                  3.1220095305971007E-001                                       16                                        0 
                                    6223                  1.2516671537175205E+010                  5.0976034905325063E-001                  3.1401817122702278E+003                  3.4969547800327319E+000                  2.9659431204685855E+000                  9.2457707418471250E+002                  3.5520402036028281E+036                  4.6417327257317229E+000                  4.3826089947572647E+004                 -2.7723505477652527E-001                  5.2815931682201678E-001                  4.6997255144660750E+000                  7.0885522480183020E+011                  8.3182817748349621E-010                  1.0084322566548776E-003                  8.2476452043360831E-007                  2.9739056268157708E-004                  3.6056050263975726E+002                  8.2476452043360831E-007                  3.1315279665292145E-001                                       16                                        0 
                                    6224                  1.2516674644639112E+010                  5.0975866082509003E-001                  3.1074639057030713E+003                  3.4924060928583249E+000                  2.9638207052278931E+000                  9.2006965042839886E+002                  3.5347235830158223E+036                  4.6471260927347897E+000                  4.4373745963227571E+004                 -2.8908299640300633E-001                  5.1394542399849563E-001                  4.7234199594169217E+000                  7.0959889305365198E+011                  8.7841315158227672E-010                  1.0489375401226719E-003                  8.3734239559228214E-007                  3.0576514372176821E-004                  3.6514843106089461E+002                  8.3734239559228214E-007                  3.1414584692866065E-001                                       16                                        0 
                                    6225                  1.2516678373595798E+010                  5.0975672477776346E-001                  3.7289566868436855E+003                  3.5715873389059496E+000                  2.9616425321582409E+000                  9.1546665920500197E+002                  3.5170398113337764E+036                  4.6532573207066346E+000                  4.5004642969250039E+004                 -3.0243453888152283E-001                  4.9838557186465088E-001                  4.7501213949340695E+000                  7.1095376686160681E+011                  9.3475552797061941E-010                  1.0964093672631446E-003                  8.5248275465575438E-007                  3.1572017129026010E-004                  3.7034238396727773E+002                  8.5248275465575428E-007                  3.1544014614535931E-001                                       16                                        0 
                                    6226                  1.2516682848343822E+010                  5.0975451325431398E-001                  4.4747480242124220E+003                  3.6507685849535747E+000                  2.9594940558465384E+000                  9.1094898409549296E+002                  3.4996838070980647E+036                  4.6602273130588259E+000                  4.5732749569678868E+004                 -3.1744876174175707E-001                  4.8145005234317739E-001                  4.7801479565116365E+000                  7.1048980464057373E+011                  9.9964423694379795E-010                  1.1522000858029634E-003                  8.6754652709885304E-007                  3.2638848453956081E-004                  3.7621294265245473E+002                  8.6754652709885304E-007                  3.1711399527248674E-001                                       16                                        0 
                                    6227                  1.2516688218041451E+010                  5.0975199606978883E-001                  5.3696976290549064E+003                  3.7299498310011994E+000                  2.9574355041473770E+000                  9.0664131183322297E+002                  3.4831345918008756E+036                  4.6681939367412166E+000                  4.6579405014504620E+004                 -3.3441128495611827E-001                  4.6300823463331015E-001                  4.8140708583746514E+000                  7.1054165530186682E+011                  1.0793143183789153E-009                  1.2184027097555063E-003                  8.8581792178021206E-007                  3.3915832942471309E-004                  3.8287215244361443E+002                  8.8581792178021206E-007                  3.1931431935464316E-001                                       16                                        0 
                                    6228                  1.2516694661678606E+010                  5.0974914161094076E-001                  6.4436371548658881E+003                  3.8091310770488240E+000                  2.9554223908768518E+000                  9.0244842407424221E+002                  3.4670263556084236E+036                  4.6774013146942792E+000                  4.7577466780193448E+004                 -3.5383259749750595E-001                  4.4275900469948259E-001                  4.8529110515312999E+000                  7.1142423609946277E+011                  1.1797674325761186E-009                  1.2984128142891566E-003                  9.0862867414764463E-007                  3.5481085852818583E-004                  3.9049132222455518E+002                  9.0862867414764463E-007                  3.2236016338883694E-001                                       16                                        0 
                                    6229                  1.2516702394043192E+010                  5.0974592170827271E-001                  7.7323645858390655E+003                  3.8883123230964491E+000                  2.9530899463225855E+000                  8.9761467938474800E+002                  3.4484560752603245E+036                  4.6882741804233676E+000                  4.8783637559822600E+004                 -3.7674455123281564E-001                  4.2000595571333671E-001                  4.8987322157106350E+000                  7.1320423244538745E+011                  1.3118248782705107E-009                  1.3991119497000900E-003                  9.3763160039428568E-007                  3.7461053034537389E-004                  3.9953118568536286E+002                  9.3763160039428568E-007                  3.2643614982155100E-001                                       16                                        0 
                                    6230                  1.2516711485465012E+010                  5.0974240101054247E-001                  9.0914218193528468E+003                  3.9586318084157832E+000                  2.9491918436763420E+000                  8.8959399711728418E+002                  3.4176422181251822E+036                  4.7012555626844481E+000                  5.0263828243669734E+004                 -4.0465636707809832E-001                  3.9386159283565741E-001                  4.9545528478188361E+000                  7.1368263239145178E+011                  1.4893409839494466E-009                  1.5320257373133087E-003                  9.7217468674861265E-007                  3.9928736362054623E-004                  4.1072077383663566E+002                  9.7217468674861265E-007                  3.3172557139645320E-001                                       16                                        0 
                                    6231                  1.2516719495683329E+010                  5.0973958706431355E-001                  8.0102183183178595E+003                  3.9036443529317593E+000                  2.9410675958226911E+000                  8.7310725270803368E+002                  3.3543034434537238E+036                  4.7141148274926463E+000                  5.1774370532850357E+004                 -4.3443702062132117E-001                  3.6775872018152628E-001                  5.0141117574498404E+000                  7.1279574737248401E+011                  1.7019818411559428E-009                  1.6884331145133121E-003                  1.0080588409176455E-006                  4.2657642187967363E-004                  4.2317100770404909E+002                  1.0080588409176455E-006                  3.3679804684129422E-001                                       16                                        0 
                                    6232                  1.2516726769611181E+010                  5.0973736064224195E-001                  7.2739278521884753E+003                  3.8617689891091493E+000                  2.9301200905523306E+000                  8.5137342634261677E+002                  3.2708064293230648E+036                  4.7262849592687486E+000                  5.3245751292500980E+004                 -4.6425103680870544E-001                  3.4335941724202179E-001                  5.0737378929247878E+000                  7.1000236119889014E+011                  1.9401315677223352E-009                  1.8618243048970724E-003                  1.0421039447289947E-006                  4.5455157156094151E-004                  4.3619262134075836E+002                  1.0421039447289945E-006                  3.4131343024734673E-001                                       16                                        0 
                                    6233                  1.2516733431824375E+010                  5.0973562626671454E-001                  6.6622131942974329E+003                  3.8236185262274907E+000                  2.9175884123987208E+000                  8.2715788180799177E+002                  3.1777751503299425E+036                  4.7373350802211389E+000                  5.4617910344714175E+004                 -4.9261711779029088E-001                  3.2164950116868402E-001                  5.1304685772034473E+000                  7.0907810180604480E+011                  2.2031174122293659E-009                  2.0443142732255357E-003                  1.0777322509605684E-006                  4.8406567225567495E-004                  4.4915928513148401E+002                  1.0777322509605681E-006                  3.4500741095158516E-001                                       16                                        0 
                                    6234                  1.2516739755849743E+010                  5.0973424018283897E-001                  6.3240253671952069E+003                  3.8009936033238656E+000                  2.9043997376625996E+000                  8.0241629160551781E+002                  3.0827229090900782E+036                  4.7473111178500940E+000                  5.5887041233930540E+004                 -5.1916353041626284E-001                  3.0257738805078693E-001                  5.1835602215110628E+000                  7.0829632085025464E+011                  2.4819641326561096E-009                  2.2326211481980291E-003                  1.1117329295764019E-006                  5.1350458766133856E-004                  4.6190273690179663E+002                  1.1117329295764019E-006                  3.4774161436579759E-001                                       16                                        0 
                                    6235                  1.2516747344680183E+010                  5.0973284178766831E-001                  7.5888304406342486E+003                  3.8801748493714907E+000                  2.8905733794842039E+000                  7.7727263763244434E+002                  2.9861260192563243E+036                  4.7577268419133958E+000                  5.7243587289229654E+004                 -5.4690815763206335E-001                  2.8385192404541904E-001                  5.2390482845058495E+000                  7.0864154443155066E+011                  2.8160123722542542E-009                  2.4493901942315888E-003                  1.1497353934115165E-006                  5.4710448416706926E-004                  4.7586031830569777E+002                  1.1497353934115163E-006                  3.4992438967729322E-001                                       16                                        0 
                                    6236                  1.2516756231260624E+010                  5.0973147628896953E-001                  8.8865804398935088E+003                  3.9487346764054263E+000                  2.8794887919822414E+000                  7.5768517871798963E+002                  2.9108749195987721E+036                  4.7680728773207957E+000                  5.8623653040410361E+004                 -5.7314252219784378E-001                  2.6721293534375429E-001                  5.2915158502253332E+000                  7.0917185866445312E+011                  3.1747237086170266E-009                  2.6731751478252584E-003                  1.1876793920144721E-006                  5.8112411611482362E-004                  4.8930154724735854E+002                  1.1876793920144721E-006                  3.5243084999710678E-001                                       16                                        0 
                                    6237                  1.2516764615799402E+010                  5.0973037273883703E-001                  8.3845387790931236E+003                  3.9234791777108637E+000                  2.8726556676868418E+000                  7.4585716774292075E+002                  2.8654340670347527E+036                  4.7770566705319029E+000                  5.9848968611946373E+004                 -5.9452667076775878E-001                  2.5437435726846158E-001                  5.3342832071323656E+000                  7.0796390916001355E+011                  3.4930030372764633E-009                  2.8684813845017945E-003                  1.2177742487089784E-006                  6.0903966457801580E-004                  5.0013289626652602E+002                  1.2177742487089782E-006                  3.5555116623006855E-001                                       16                                        0 
                                    6238                  1.2516774677245937E+010                  5.0972918338925266E-001                  1.0061446534911749E+004                  4.0026604237584884E+000                  2.8730391274593123E+000                  7.4651601222137720E+002                  2.8679652157520869E+036                  4.7866397963128788E+000                  6.1184271909092720E+004                 -6.1350119244347512E-001                  2.4349991141595198E-001                  5.3722312371469600E+000                  7.0767656015533276E+011                  3.8070020707715396E-009                  3.0479781779953249E-003                  1.2490835183576304E-006                  6.3569634680740272E-004                  5.0893812777842265E+002                  1.2490835183576304E-006                  3.6090118562705742E-001                                       16                                        0 
                                    6239                  1.2516786750981779E+010                  5.0972781270255541E-001                  1.2073735841894098E+004                  4.0818416698061135E+000                  2.8807864092705651E+000                  7.5995243218114058E+002                  2.9195852539535059E+036                  4.7979532937366480E+000                  6.2799081781750254E+004                 -6.3225454638538769E-001                  2.3320907889084308E-001                  5.4097367771901190E+000                  7.0724510634067834E+011                  4.1451676823088158E-009                  3.2280010850986932E-003                  1.2841873369964436E-006                  6.6312728276548931E-004                  5.1638684954193911E+002                  1.2841873369964431E-006                  3.6965581940731751E-001                                       16                                        0 
                                    6240                  1.2516800195583889E+010                  5.0972625113888137E-001                  1.3444602110426482E+004                  4.1285479539149792E+000                  2.8866896932778956E+000                  7.7035284938621305E+002                  2.9595415767719530E+036                  4.8122147363890351E+000                  6.4895522937296017E+004                 -6.5782578968649641E-001                  2.1987416861137654E-001                  5.4608779333184865E+000                  7.0824300709995850E+011                  4.6656473410362948E-009                  3.4934446662893120E-003                  1.3356040004532830E-006                  7.0402509183367656E-004                  5.2712910172499107E+002                  1.3356040004532830E-006                  3.8043897201022225E-001                                       16                                        0 
                                    6241                  1.2516811808731253E+010                  5.0972491381462381E-001                  1.1613147363882046E+004                  4.0649499370103515E+000                  2.8752698065670832E+000                  7.5036022778684435E+002                  2.8827339231114983E+036                  4.8271704116177210E+000                  6.7169236474350881E+004                 -6.9344708349927342E-001                  2.0255964000677876E-001                  5.5321193815220342E+000                  7.0752968095739893E+011                  5.4830439111844101E-009                  3.9244681277521981E-003                  1.3972010247464936E-006                  7.6282450473911677E-004                  5.4597372285241545E+002                  1.3972010247464936E-006                  3.8719551920499135E-001                                       16                                        0 
                                    6242                  1.2516821777586664E+010                  5.0972395427977679E-001                  9.9688554109724246E+003                  3.9986452970042712E+000                  2.8486192998462943E+000                  7.0569867147472667E+002                  2.7111531560716048E+036                  4.8406399132234510E+000                  6.9285110385469234E+004                 -7.3371134007112870E-001                  1.8462421422329492E-001                  5.6126470771246160E+000                  7.0605833245765454E+011                  6.5739092388045660E-009                  4.5056227194445238E-003                  1.4590989820484806E-006                  8.3439963851082038E-004                  5.7186649268871361E+002                  1.4590989820484806E-006                  3.8663825692811876E-001                                       16                                        0 
                                    6243                  1.2516830471464775E+010                  5.0972334648016837E-001                  8.6938781115298279E+003                  3.9392135470739253E+000                  2.8062884357939186E+000                  6.4015985519053083E+002                  2.4593661316709810E+036                  4.8512610769174600E+000                  7.1000446016935050E+004                 -7.7611909948533364E-001                  1.6744836081971690E-001                  5.6974620780959162E+000                  7.0513519630378528E+011                  7.9645023607890837E-009                  5.2466861710063562E-003                  1.5180529801513930E-006                  9.1782116859093329E-004                  6.0461038643122345E+002                  1.5180529801513930E-006                  3.7751495579519917E-001                                       16                                        0 
                                    6244                  1.2516834584564358E+010                  5.0972316464170520E-001                  4.1130995812372275E+003                  3.6141692242328065E+000                  2.7765236740847086E+000                  5.9775562841304645E+002                  2.2964575732372416E+036                  4.8556808710033605E+000                  7.1726703421492377E+004                 -7.9984106851173997E-001                  1.5854732954553108E-001                  5.7449058612186956E+000                  7.0057069939532434E+011                  8.8154788328755294E-009                  5.7404215651808083E-003                  1.5357241288665183E-006                  9.6248022819768345E-004                  6.2673263368190283E+002                  1.5357241288665183E-006                  3.6629080733870178E-001                                       17                                        0 
                                    6245                  1.2516839520283855E+010                  5.0972300431129813E-001                  4.9357194974846734E+003                  3.6933504702804312E+000                  2.7264820397694640E+000                  5.3269919411405158E+002                  2.0465237639473631E+036                  4.8587841525560176E+000                  7.2241067112623539E+004                 -8.3106844877467767E-001                  1.4754739667834785E-001                  5.8073604851397889E+000                  7.0153796404883386E+011                  1.0175827200454126E-008                  6.4690668977440084E-003                  1.5730330494996149E-006                  1.0347936840813543E-003                  6.5783833908607926E+002                  1.5730330494996149E-006                  3.4971723093779183E-001                                       17                                        0 
                                    6246                  1.2516845443147251E+010                  5.0972288741085847E-001                  5.9228633969816074E+003                  3.7725317163280558E+000                  2.6281285963513605E+000                  4.2474531413201413E+002                  1.6317865478323718E+036                  4.8194037585946186E+000                  6.5978700660530027E+004                 -8.0148438256093035E-001                  1.5794854057744315E-001                  5.7481922531107035E+000                  6.9979225217839136E+011                  8.8502448727293840E-009                  5.9925689613130632E-003                  1.4768979046041056E-006                  9.6384205837947564E-004                  6.5261664264838316E+002                  1.4768979046041056E-006                  3.1459491521738425E-001                                       17                                        0 
                                    6247                  1.2516846627719931E+010                  5.0972287658349413E-001                  1.1845726793963215E+003                  3.0735617119920371E+000                  2.6589993024898266E+000                  4.5603618352169809E+002                  1.7519998098536595E+036                  4.8111113955378499E+000                  6.4730862763417710E+004                 -7.6946430337816163E-001                  1.7003397064866646E-001                  5.6841520855200276E+000                  6.9435824647432178E+011                  7.5875278118755027E-009                  5.4232181981161377E-003                  1.3991000538405245E-006                  8.8896640966330874E-004                  6.3538715587520323E+002                  1.3991000538405245E-006                  3.0105250519562943E-001                                       19                                        0 
                                    6248                  1.2516847575378075E+010                  5.0972286445367143E-001                  9.4765814351705717E+002                  2.9766516989839809E+000                  2.6913973106535432E+000                  4.9135718458533483E+002                  1.8876960317399392E+036                  4.8062779145006944E+000                  6.4014434675502787E+004                 -7.4359833722199142E-001                  1.8046860561230804E-001                  5.6324201428728253E+000                  6.9483222680984155E+011                  6.7484719068360623E-009                  4.9700314403453086E-003                  1.3578558041323605E-006                  8.3865978574045616E-004                  6.1763886367131988E+002                  1.3578558041323605E-006                  2.9946235070230998E-001                                       19                                        0 
                                    6249                  1.2516848433881302E+010                  5.0972284908333754E-001                  8.5850322522712929E+002                  2.9337419310586288E+000                  2.7154984610092487E+000                  5.1939583294298336E+002                  1.9954149110003534E+036                  4.8039091889948509E+000                  6.3666238084228033E+004                 -7.2681031103245075E-001                  1.8758136376476597E-001                  5.5988440773979002E+000                  6.9483181315626843E+011                  6.2520435371506518E-009                  4.6813956917262619E-003                  1.3355328760313629E-006                  8.0722340506195732E-004                  6.0442415335721046E+002                  1.3355328760313625E-006                  3.0299291552436131E-001                                       19                                        0 
                                    6250                  1.2516849174451349E+010                  5.0972283216063063E-001                  7.4057004802600045E+002                  2.8695661432520718E+000                  2.7290706787454511E+000                  5.3588386220698555E+002                  2.0587586218267968E+036                  4.8034835534070854E+000                  6.3603871779867579E+004                 -7.1917293098881940E-001                  1.9090929286988265E-001                  5.5835693028921387E+000                  6.9529362152281506E+011                  6.0428208973774461E-009                  4.5463313206203807E-003                  1.3291887338335982E-006                  7.9386519943685423E-004                  5.9725911215687165E+002                  1.3291887338335982E-006                  3.0750829177649797E-001                                       19                                        0 
                                    6251                  1.2516849850628469E+010                  5.0972281450761969E-001                  6.7617711843669213E+002                  2.8300604703267953E+000                  2.7352044368394917E+000                  5.4350611766854070E+002                  2.0880418028589994E+036                  4.8043237323669885E+000                  6.3727037882979901E+004                 -7.1778640986160580E-001                  1.9151976057552519E-001                  5.5807962455969777E+000                  6.9587515503975110E+011                  6.0102777535263691E-009                  4.5131883434328685E-003                  1.3317374629742878E-006                  7.9205560702209248E-004                  5.9475700657263496E+002                  1.3317374629742878E-006                  3.1115321954195707E-001                                       19                                        0 
                                    6252                  1.2516850662041012E+010                  5.0972279211620619E-001                  8.1141254212403055E+002                  2.9092417163744204E+000                  2.7352710391882429E+000                  5.4358947484052112E+002                  2.0883620444423139E+036                  4.8066144080391142E+000                  6.4064052599536401E+004                 -7.2233446003148127E-001                  1.8952457872721257E-001                  5.5898923268587764E+000                  6.9630901157703589E+011                  6.1403703842911376E-009                  4.5758146964778139E-003                  1.3419422325337448E-006                  8.0083133333394790E-004                  5.9677386765319739E+002                  1.3419422325337448E-006                  3.1364574940145812E-001                                       19                                        0 
                                    6253                  1.2516851635736063E+010                  5.0972276551133289E-001                  9.7369505054883655E+002                  2.9884229624220451E+000                  2.7285684626242879E+000                  5.3526452676574900E+002                  2.0563792589286542E+036                  4.8103523316931032E+000                  6.4617824386374537E+004                 -7.3316159562143546E-001                  1.8485806569273036E-001                  5.6115465753707756E+000                  6.9685169970788025E+011                  6.4563039814054019E-009                  4.7454783378105487E-003                  1.3605438302326153E-006                  8.2149520835670753E-004                  6.0380312068137948E+002                  1.3605438302326153E-006                  3.1452235720625421E-001                                       19                                        0 
