                           1                            2                            3                            4                            5                            6                            7 
              version_number                     compiler                        build             MESA_SDK_version                         date                    burn_min1                    burn_min2 
                       11701                   "gfortran"                      "8.3.0"      "x86_64-linux-20190503"                   "20190606"      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                            model_number                                 star_age                                star_mass                                time_step                                   log_dt                                    log_L                                 log_Teff                                    log_R                                    log_g                              num_retries                              num_backups 
                                    3332                  1.2392850270915771E+010                  6.4161721988130649E-001                  5.0857973674481991E+002                  2.7063590526638728E+000                  3.3098279068070275E+000                  3.4868517513072419E+000                  2.2044692872416567E+000                 -1.6377320993517439E-001                                       12                                        0 
                                    3333                  1.2392850756884319E+010                  6.4153800983418441E-001                  4.8596854725198529E+002                  2.6866081618611908E+000                  3.3097657766270419E+000                  3.4868349547144191E+000                  2.2044718153373086E+000                 -1.6383188471544355E-001                                       12                                        0 
                                    3334                  1.2392851232451414E+010                  6.4146049623130996E-001                  4.7556709640093834E+002                  2.6772117989621291E+000                  3.3097360326584200E+000                  3.4868852022197401E+000                  2.2043564483423559E+000                 -1.6365362737283362E-001                                       12                                        0 
                                    3335                  1.2392851702584461E+010                  6.4138388467783070E-001                  4.7013304677340784E+002                  2.6722207798564179E+000                  3.3097248208484635E+000                  3.4868893733905781E+000                  2.2043425000957018E+000                 -1.6367760307144619E-001                                       12                                        0 
                                    3336                  1.2392852169932333E+010                  6.4130772230440780E-001                  4.6734787236538989E+002                  2.6696402698735522E+000                  3.3097336371892094E+000                  3.4868930953960140E+000                  2.2043394642552023E+000                 -1.6372310559326395E-001                                       12                                        0 
                                    3337                  1.2392852636697363E+010                  6.4123164486903017E-001                  4.6676502996399034E+002                  2.6690983112495688E+000                  3.3097521495521605E+000                  3.4868841567055124E+000                  2.2043665978176814E+000                 -1.6382889551941876E-001                                       12                                        0 
                                    3338                  1.2392853196815399E+010                  6.4114033151882910E-001                  5.6011803595678839E+002                  2.7482795572971939E+000                  3.3099546029791580E+000                  3.4868380380841733E+000                  2.2045600617738583E+000                 -1.6427767270002494E-001                                       12                                        0 
                                    3339                  1.2392853868957043E+010                  6.4103063994005438E-001                  6.7214164314814604E+002                  2.8274608033448185E+000                  3.3103691859001221E+000                  3.4867912086891182E+000                  2.2048610120244514E+000                 -1.6495388224197050E-001                                       12                                        0 
                                    3340                  1.2392854427123392E+010                  6.4093938298518371E-001                  5.5816634866209517E+002                  2.7467636497253420E+000                  3.3104830890386081E+000                  3.4867461767484582E+000                  2.2050080274750137E+000                 -1.6530974359356349E-001                                       12                                        0 
                                    3341                  1.2392854934906288E+010                  6.4085630171292263E-001                  5.0778289648595739E+002                  2.7056780685604180E+000                  3.3104627864381029E+000                  3.4867540694607349E+000                  2.2049820907502076E+000                 -1.6531416887950434E-001                                       12                                        0 
                                    3342                  1.2392855418889866E+010                  6.4077711254987335E-001                  4.8398357733467861E+002                  2.6848306252933112E+000                  3.3104050139375980E+000                  3.4867747872306070E+000                  2.2049117689602107E+000                 -1.6522719340179304E-001                                       12                                        0 
                                    3343                  1.2392855891144993E+010                  6.4069985563155607E-001                  4.7225512615611069E+002                  2.6741766807267022E+000                  3.3103679317960273E+000                  3.4867852359381684E+000                  2.2048723304743034E+000                 -1.6520068140287816E-001                                       12                                        0 
                                    3344                  1.2392856357712454E+010                  6.4062353341224487E-001                  4.6656746133887356E+002                  2.6689144475873339E+000                  3.3103374396412768E+000                  3.4867740544635342E+000                  2.2048794473461961E+000                 -1.6526665277826527E-001                                       12                                        0 
                                    3345                  1.2392856822589132E+010                  6.4054748280894580E-001                  4.6487667914600917E+002                  2.6673377600522219E+000                  3.3103495014452720E+000                  3.4867940594783580E+000                  2.2048454682185463E+000                 -1.6525025416173189E-001                                       12                                        0 
                                    3346                  1.2392857287318670E+010                  6.4047145108778214E-001                  4.6472953869317894E+002                  2.6672002775654735E+000                  3.3103749930391340E+000                  3.4867741158470089E+000                  2.2048981012781756E+000                 -1.6540707323796211E-001                                       12                                        0 
                                    3347                  1.2392857844994118E+010                  6.4038018577555256E-001                  5.5767544643181463E+002                  2.7463815236130982E+000                  3.3105704427313305E+000                  3.4867076426351638E+000                  2.2051287725479636E+000                 -1.6593030588317861E-001                                       12                                        0 
                                    3348                  1.2392858514204653E+010                  6.4027054426794583E-001                  6.6921053571817754E+002                  2.8255627696607233E+000                  3.3109946462882660E+000                  3.4866394754639636E+000                  2.2054772086688317E+000                 -1.6670154141654472E-001                                       12                                        0 
                                    3349                  1.2392859071404470E+010                  6.4017907605522006E-001                  5.5719981593047942E+002                  2.7460109642838884E+000                  3.3111084837322058E+000                  3.4866254015783826E+000                  2.2055622751619643E+000                 -1.6693372157669892E-001                                       12                                        0 
                                    3350                  1.2392859579378906E+010                  6.4009563841064920E-001                  5.0797443702991671E+002                  2.7058418576851300E+000                  3.3110975479592444E+000                  3.4866341457787513E+000                  2.2055393188747461E+000                 -1.6694441639794383E-001                                       12                                        0 
                                    3351                  1.2392860063755281E+010                  6.4001607271886796E-001                  4.8437637373612085E+002                  2.6851829515513832E+000                  3.3110486921098063E+000                  3.4866628669744011E+000                  2.2054574485587271E+000                 -1.6683466314940276E-001                                       12                                        0 
                                    3352                  1.2392860535960182E+010                  6.3993852006909058E-001                  4.7220490049172048E+002                  2.6741304898275646E+000                  3.3110053666538617E+000                  3.4866724411114385E+000                  2.2054166375566799E+000                 -1.6680566908709094E-001                                       12                                        0 
                                    3353                  1.2392861002818203E+010                  6.3986185112764116E-001                  4.6685802212518769E+002                  2.6691848257856261E+000                  3.3109858778269263E+000                  3.4866685133510549E+000                  2.2054147486639799E+000                 -1.6685392582050215E-001                                       12                                        0 
                                    3354                  1.2392861468116123E+010                  6.3978543299769586E-001                  4.6529791787500625E+002                  2.6677311091474545E+000                  3.3109837917714837E+000                  3.4866066559368885E+000                  2.2055374204645908E+000                 -1.6715113992167094E-001                                       12                                        0 
                                    3355                  1.2392861932908596E+010                  6.3970906756138335E-001                  4.6479247309649395E+002                  2.6672590864237398E+000                  3.3110282280703158E+000                  3.4865883040658172E+000                  2.2055963423561504E+000                 -1.6732082462731632E-001                                       12                                        0 
                                    3356                  1.2392862490659563E+010                  6.3961739628444425E-001                  5.5775096771579274E+002                  2.7464403324713644E+000                  3.3112178032953503E+000                  3.4866027593875542E+000                  2.2056622193251938E+000                 -1.6751481808114371E-001                                       12                                        0 
                                    3357                  1.2392863159960724E+010                  6.3950731025281049E-001                  6.6930116125895120E+002                  2.8256215785189895E+000                  3.3116347941643882E+000                  3.4865372536787755E+000                  2.2060017261772700E+000                 -1.6826858564775693E-001                                       12                                        0 
                                    3358                  1.2392863716743629E+010                  6.3941555566706942E-001                  5.5678290438334500E+002                  2.7456858921090443E+000                  3.3117514362832692E+000                  3.4865666496700483E+000                  2.2060012552541637E+000                 -1.6832995953833610E-001                                       12                                        0 
                                    3359                  1.2392864222595144E+010                  6.3933216001170112E-001                  5.0585151413735929E+002                  2.7040230542816124E+000                  3.3117302010124443E+000                  3.4865782069629820E+000                  2.2059675230328843E+000                 -1.6831914156724107E-001                                       12                                        0 
                                    3360                  1.2392864704265839E+010                  6.3925275054606501E-001                  4.8167069504484533E+002                  2.6827502245426578E+000                  3.3116781359493945E+000                  3.4865825218116209E+000                  2.2059328608040811E+000                 -1.6830376283118376E-001                                       12                                        0 
                                    3361                  1.2392865174863907E+010                  6.3917517239822008E-001                  4.7059806898965405E+002                  2.6726501407982295E+000                  3.3116365065315385E+000                  3.4865589692601420E+000                  2.2059591511981118E+000                 -1.6840905173201706E-001                                       12                                        0 
                                    3362                  1.2392865640978495E+010                  6.3909832674118972E-001                  4.6611458741670941E+002                  2.6684926947271532E+000                  3.3116194287425063E+000                  3.4865701252435350E+000                  2.2059283003368089E+000                 -1.6839956676094267E-001                                       12                                        0 
                                    3363                  1.2392866104912500E+010                  6.3902183982924865E-001                  4.6393400602840910E+002                  2.6664562071581455E+000                  3.3116181765054242E+000                  3.4865688954279430E+000                  2.2059301338494524E+000                 -1.6845521300493235E-001                                       12                                        0 
                                    3364                  1.2392866567423277E+010                  6.3894557833060472E-001                  4.6251077677321308E+002                  2.6651218565098880E+000                  3.3116478834368075E+000                  3.4865400748411166E+000                  2.2060026284887972E+000                 -1.6865203450971999E-001                                       12                                        0 
                                    3365                  1.2392867122436209E+010                  6.3885403206908120E-001                  5.5501293212785572E+002                  2.7443031025575126E+000                  3.3118459804738811E+000                  3.4865168734507606E+000                  2.2061480797880453E+000                 -1.6900516601478857E-001                                       12                                        0 
                                    3366                  1.2392867788451727E+010                  6.3874407386581233E-001                  6.6601551855342677E+002                  2.8234843486051373E+000                  3.3122599454174062E+000                  3.4864469925104271E+000                  2.2064948241404760E+000                 -1.6977341099991655E-001                                       12                                        0 
                                    3367                  1.2392868342443373E+010                  6.3865243452314091E-001                  5.5399164699564392E+002                  2.7435032165496431E+000                  3.3123766909716821E+000                  3.4864577973642543E+000                  2.2065315872099598E+000                 -1.6990924897495654E-001                                       12                                        0 
                                    3368                  1.2392868846322613E+010                  6.3856904316796614E-001                  5.0387923836715350E+002                  2.7023264642332494E+000                  3.3123475830104097E+000                  3.4864411381009206E+000                  2.2065503517559910E+000                 -1.7000348930477285E-001                                       12                                        0 
                                    3369                  1.2392869326977325E+010                  6.3848948694813568E-001                  4.8065471366815831E+002                  2.6818332056932053E+000                  3.3122977743770456E+000                  3.4864497099086407E+000                  2.2065083038238673E+000                 -1.6997350345428483E-001                                       12                                        0 
                                    3370                  1.2392869796835518E+010                  6.3841172448856043E-001                  4.6985819199852472E+002                  2.6719668032010304E+000                  3.3122584877010190E+000                  3.4864437453209911E+000                  2.2065005896611538E+000                 -1.7001097163617065E-001                                       12                                        0 
                                    3371                  1.2392870262177866E+010                  6.3833470836495843E-001                  4.6534234737129111E+002                  2.6677725762659654E+000                  3.3122516931036476E+000                  3.4864963403013953E+000                  2.2063920024016603E+000                 -1.6984619229398273E-001                                       12                                        0 
                                    3372                  1.2392870725350691E+010                  6.3825806242377003E-001                  4.6317282420778173E+002                  2.6657430700569580E+000                  3.3122515501425136E+000                  3.4864942271496613E+000                  2.2063961572245603E+000                 -1.6990665155259632E-001                                       12                                        0 
                                    3373                  1.2392871187443237E+010                  6.3818158535820912E-001                  4.6209254724004450E+002                  2.6647289641503331E+000                  3.3122887587473087E+000                  3.4864934431385746E+000                  2.2064163295491310E+000                 -1.6999903715434017E-001                                       12                                        0 
                                    3374                  1.2392871741954294E+010                  6.3808978975457997E-001                  5.5451105668805349E+002                  2.7439102101979578E+000                  3.3124763361089653E+000                  3.4864317015038875E+000                  2.2066336014993340E+000                 -1.7049605416973615E-001                                       12                                        0 
                                    3375                  1.2392872407367563E+010                  6.3797951643505502E-001                  6.6541326802566402E+002                  2.8230914562455824E+000                  3.3128907347798964E+000                  3.4863581854013526E+000                  2.2069878330398698E+000                 -1.7127957758500315E-001                                       12                                        0 
                                    3376                  1.2392872959946701E+010                  6.3788776409197079E-001                  5.5257913740616323E+002                  2.7423944841266037E+000                  3.3130084395327422E+000                  3.4863233809899907E+000                  2.2071162942390150E+000                 -1.7159896343381145E-001                                       12                                        0 
                                    3377                  1.2392873462275675E+010                  6.3780429618259193E-001                  5.0232897436746049E+002                  2.7009882290155951E+000                  3.3129891185584168E+000                  3.4863394730256112E+000                  2.2070744496806118E+000                 -1.7157210566939726E-001                                       12                                        0 
                                    3378                  1.2392873941523096E+010                  6.3772466434183339E-001                  4.7924742028810692E+002                  2.6805597838189463E+000                  3.3129291557589511E+000                  3.4863348656763766E+000                  2.2070536829793479E+000                 -1.7158479866257012E-001                                       12                                        0 
                                    3379                  1.2392874409659866E+010                  6.3764688339561892E-001                  4.6813677136687500E+002                  2.6703727555784491E+000                  3.3128895310618791E+000                  3.4863563846684635E+000                  2.2069908326466394E+000                 -1.7151207053811965E-001                                       12                                        0 
                                    3380                  1.2392874872903316E+010                  6.3756992424781245E-001                  4.6324345001131320E+002                  2.6658092873669657E+000                  3.3128729717739005E+000                  3.4863294521188224E+000                  2.2070364181019317E+000                 -1.7165566066567850E-001                                       12                                        0 
                                    3381                  1.2392875334166763E+010                  6.3749327966854197E-001                  4.6126344487256279E+002                  2.6639490381348461E+000                  3.3128789309452880E+000                  3.4863338591127202E+000                  2.2070305836998290E+000                 -1.7169620310525016E-001                                       12                                        0 
                                    3382                  1.2392875794681231E+010                  6.3741675031954126E-001                  4.6051446700359247E+002                  2.6632432780532582E+000                  3.3129058565218217E+000                  3.4863386468915238E+000                  2.2070344709304899E+000                 -1.7175611657753395E-001                                       12                                        0 
                                    3383                  1.2392876347298592E+010                  6.3732489755852761E-001                  5.5261736040431094E+002                  2.7424245241008833E+000                  3.3131106649019779E+000                  3.4863275175368900E+000                  2.2071591338298355E+000                 -1.7206802940692426E-001                                       12                                        0 
                                    3384                  1.2392877010439425E+010                  6.3721457469708243E-001                  6.6314083248517318E+002                  2.8216057701485080E+000                  3.3135159484143055E+000                  3.4862538152453943E+000                  2.2075091801689908E+000                 -1.7284330627704070E-001                                       12                                        0 
                                    3385                  1.2392877561323410E+010                  6.3712275192391310E-001                  5.5088398411435139E+002                  2.7410601462853390E+000                  3.3136362061701652E+000                  3.4862091371343333E+000                  2.2076586652690420E+000                 -1.7320486292570206E-001                                       12                                        0 
                                    3386                  1.2392878062140152E+010                  6.3703921058628998E-001                  5.0081674222805424E+002                  2.6996788388439907E+000                  3.3136098143013197E+000                  3.4862220021885650E+000                  2.2076197392261570E+000                 -1.7318396049477947E-001                                       12                                        0 
                                    3387                  1.2392878539994808E+010                  6.3695950109469701E-001                  4.7785465723055256E+002                  2.6792958230531010E+000                  3.3135546705544194E+000                  3.4862296131087498E+000                  2.2075769455123364E+000                 -1.7315271753716330E-001                                       12                                        0 
                                    3388                  1.2392879007461611E+010                  6.3688153219665533E-001                  4.6746680257978824E+002                  2.6697507746345659E+000                  3.3135236924454547E+000                  3.4862299220402142E+000                  2.2075608385949259E+000                 -1.7317366804755799E-001                                       12                                        0 
                                    3389                  1.2392879469940748E+010                  6.3680439411276235E-001                  4.6247913844684194E+002                  2.6650921473198981E+000                  3.3135008909606896E+000                  3.4862400919998788E+000                  2.2075290979332141E+000                 -1.7316279097064191E-001                                       12                                        0 
                                    3390                  1.2392879930473984E+010                  6.3672758093407877E-001                  4.6053323520851484E+002                  2.6632609773055655E+000                  3.3135069396171013E+000                  3.4862590098112660E+000                  2.2074942866386449E+000                 -1.7314555739149110E-001                                       12                                        0 
                                    3391                  1.2392880390699146E+010                  6.3665081496339793E-001                  4.6022516351070732E+002                  2.6629703606930706E+000                  3.3135483186836980E+000                  3.4862343279955832E+000                  2.2075643398033100E+000                 -1.7333802684809349E-001                                       12                                        0 
                                    3392                  1.2392880850380558E+010                  6.3657411076751369E-001                  4.5968141190861098E+002                  2.6624569425827334E+000                  3.3135933198468805E+000                  3.4862312359704575E+000                  2.2075930244351523E+000                 -1.7344772340820214E-001                                       12                                        0 
                                    3393                  1.2392881309669521E+010                  6.3649744981694401E-001                  4.5928896348913474E+002                  2.6620860096387902E+000                  3.3136385503461274E+000                  3.4862051582012921E+000                  2.2076677952231045E+000                 -1.7364956907899184E-001                                       12                                        0 
                                    3394                  1.2392881860816277E+010                  6.3640542017128288E-001                  5.5114675618696174E+002                  2.7412672556864153E+000                  3.3138471715499560E+000                  3.4861874647033542E+000                  2.2078074928208959E+000                 -1.7399176241619835E-001                                       12                                        0 
                                    3395                  1.2392882522192385E+010                  6.3629488000570811E-001                  6.6137610742435402E+002                  2.8204485017340399E+000                  3.3142812626217983E+000                  3.4861374429572280E+000                  2.2081245818490691E+000                 -1.7470138161772578E-001                                       12                                        0 
                                    3396                  1.2392883073135691E+010                  6.3620262177142983E-001                  5.5094330630659886E+002                  2.7411069109661494E+000                  3.3143952836029151E+000                  3.4861027593372591E+000                  2.2082509595795656E+000                 -1.7501711125677588E-001                                       12                                        0 
                                    3397                  1.2392883574413145E+010                  6.3611862167754163E-001                  5.0127745559815531E+002                  2.7000781731359274E+000                  3.3143828616204480E+000                  3.4861057511620541E+000                  2.2082387649387423E+000                 -1.7505006720534694E-001                                       12                                        0 
                                    3398                  1.2392884052167410E+010                  6.3603855738027371E-001                  4.7775426279245869E+002                  2.6792045707641683E+000                  3.3143277657471661E+000                  3.4861137556197344E+000                  2.2081952080867411E+000                 -1.7501761888879666E-001                                       12                                        0 
                                    3399                  1.2392884518666540E+010                  6.3596038718876435E-001                  4.6649913124325712E+002                  2.6688508393009305E+000                  3.3142806501735067E+000                  3.4861215801874184E+000                  2.2081560011645434E+000                 -1.7499258383533434E-001                                       12                                        0 
                                    3400                  1.2392884979661562E+010                  6.3588314516823952E-001                  4.6099502031645630E+002                  2.6636962341515455E+000                  3.3142644414873086E+000                  3.4861326132467889E+000                  2.2081258307027034E+000                 -1.7498499434290027E-001                                       12                                        0 
                                    3401                  1.2392885438180691E+010                  6.3580631686852307E-001                  4.5851912982079614E+002                  2.6613574595312328E+000                  3.3142645934422363E+000                  3.4861046609544650E+000                  2.2081818112648133E+000                 -1.7514943070994912E-001                                       12                                        0 
                                    3402                  1.2392885988403646E+010                  6.3571409985056992E-001                  5.5022295578495539E+002                  2.7405387055788579E+000                  3.3144408650697890E+000                  3.4860760588425204E+000                  2.2083271513024800E+000                 -1.7550310519980841E-001                                       12                                        0 
                                    3403                  1.2392886648671194E+010                  6.3560334138657948E-001                  6.6026754694194631E+002                  2.8197199516264826E+000                  3.3148322035259854E+000                  3.4860093017732905E+000                  2.2086563346690378E+000                 -1.7623714428397788E-001                                       12                                        0 
                                    3404                  1.2392887196568439E+010                  6.3551126414925496E-001                  5.4789724448268873E+002                  2.7386991162606407E+000                  3.3149329216174421E+000                  3.4859863795362229E+000                  2.2087525381889010E+000                 -1.7649247033348492E-001                                       12                                        0 
                                    3405                  1.2392887695372969E+010                  6.3542738705212365E-001                  4.9880453003238307E+002                  2.6979303889908133E+000                  3.3149287324651096E+000                  3.4859936177970914E+000                  2.2087359670909992E+000                 -1.7651665169214265E-001                                       12                                        0 
                                    3406                  1.2392888171589361E+010                  6.3534730154946328E-001                  4.7621639305575849E+002                  2.6778043412812051E+000                  3.3148618415910374E+000                  3.4860031442429080E+000                  2.2086834687623296E+000                 -1.7646639438748946E-001                                       12                                        0 
                                    3407                  1.2392888636694267E+010                  6.3526909631304451E-001                  4.6510490539569412E+002                  2.6675509199781837E+000                  3.3148261269244914E+000                  3.4860193625824145E+000                  2.2086331747500423E+000                 -1.7641926719142706E-001                                       12                                        0 
                                    3408                  1.2392889096724171E+010                  6.3519175021197893E-001                  4.6002990242756727E+002                  2.6627860621972523E+000                  3.3148067598775137E+000                  3.4860209829801998E+000                  2.2086202504309824E+000                 -1.7644629855354221E-001                                       12                                        0 
                                    3409                  1.2392889554980711E+010                  6.3511469861852932E-001                  4.5825654157617475E+002                  2.6611086731981564E+000                  3.3148123928471458E+000                  3.4860055051643792E+000                  2.2086540225474409E+000                 -1.7656652784041396E-001                                       12                                        0 
                                    3410                  1.2392890104888561E+010                  6.3502221709850704E-001                  5.4990784989140968E+002                  2.7402899192457810E+000                  3.3149907863887198E+000                  3.4859840173261625E+000                  2.2087861949946608E+000                 -1.7689411664721910E-001                                       12                                        0 
                                    3411                  1.2392890764777981E+010                  6.3491114371202639E-001                  6.5988941986969144E+002                  2.8194711652934057E+000                  3.3153929121841625E+000                  3.4859416444961724E+000                  2.2090720035523628E+000                 -1.7754170398349695E-001                                       12                                        0 
                                    3412                  1.2392891313818802E+010                  6.3481856579923113E-001                  5.4904082123059845E+002                  2.7396046354812791E+000                  3.3155007222566915E+000                  3.4859162515606283E+000                  2.2091766944597162E+000                 -1.7781441593286643E-001                                       12                                        0 
                                    3413                  1.2392891813073561E+010                  6.3473432920658046E-001                  4.9925475801330913E+002                  2.6983222124893165E+000                  3.3154902677689915E+000                  3.4859114759491510E+000                  2.2091810184388199E+000                 -1.7788069597172187E-001                                       12                                        0 
                                    3414                  1.2392892289283113E+010                  6.3465397138018076E-001                  4.7620955159702021E+002                  2.6777981020396244E+000                  3.3154397708381249E+000                  3.4859283107432839E+000                  2.2091221003851214E+000                 -1.7781784534136738E-001                                       12                                        0 
                                    3415                  1.2392892754830492E+010                  6.3457542258401567E-001                  4.6554737837722848E+002                  2.6679638853619294E+000                  3.3154076397196821E+000                  3.4859310847900518E+000                  2.2091004867323649E+000                 -1.7782837239884067E-001                                       12                                        0 
                                    3416                  1.2392893214907085E+010                  6.3449779683650775E-001                  4.6007659353157067E+002                  2.6628301390273346E+000                  3.3153720767218369E+000                  3.4859324607169331E+000                  2.2090799533796783E+000                 -1.7784043491142434E-001                                       12                                        0 
                                    3417                  1.2392893672924475E+010                  6.3442051905366326E-001                  4.5801738788277544E+002                  2.6608819655981923E+000                  3.3153782554573739E+000                  3.4859302373926542E+000                  2.2090874893960049E+000                 -1.7790840446204020E-001                                       12                                        0 
                                    3418                  1.2392894130381655E+010                  6.3434332395119530E-001                  4.5745718103280478E+002                  2.6603504494156667E+000                  3.3154041474117739E+000                  3.4859205006691383E+000                  2.2091199088202371E+000                 -1.7802609066623337E-001                                       12                                        0 
                                    3419                  1.2392894587612003E+010                  6.3426614737562947E-001                  4.5723034820508462E+002                  2.6601350485399275E+000                  3.3154585057444654E+000                  3.4858914896396054E+000                  2.2092051100456485E+000                 -1.7824933421859204E-001                                       12                                        0 
                                    3420                  1.2392895136288422E+010                  6.3417349444737514E-001                  5.4867641784610157E+002                  2.7393162945875522E+000                  3.3156713851966724E+000                  3.4858684611969442E+000                  2.2093576066570741E+000                 -1.7861777335438636E-001                                       12                                        0 
                                    3421                  1.2392895794700123E+010                  6.3406220109727252E-001                  6.5841170141532189E+002                  2.8184975406351769E+000                  3.3160832819873218E+000                  3.4858109117780365E+000                  2.2096786538902138E+000                 -1.7933609038420992E-001                                       12                                        0 
                                    3422                  1.2392896342647341E+010                  6.3396940716823080E-001                  5.4794721638931333E+002                  2.7387387250264594E+000                  3.3161946655694572E+000                  3.4857828779566429E+000                  2.2097904133240687E+000                 -1.7962317216493559E-001                                       12                                        0 
                                    3423                  1.2392896840294292E+010                  6.3388507584950204E-001                  4.9764695243758013E+002                  2.6969213488181718E+000                  3.3161724994023185E+000                  3.4857798897729024E+000                  2.2097853066079809E+000                 -1.7967073291255775E-001                                       12                                        0 
                                    3424                  1.2392897315275127E+010                  6.3380457988106231E-001                  4.7498083548920124E+002                  2.6766760870791928E+000                  3.3161265688818733E+000                  3.4857732076182533E+000                  2.2097757056570568E+000                 -1.7970668481716048E-001                                       12                                        0 
                                    3425                  1.2392897779832067E+010                  6.3372585054003860E-001                  4.6455694045078855E+002                  2.6670389527925416E+000                  3.3160889115289804E+000                  3.4857852718680680E+000                  2.2097327484809810E+000                 -1.7967472059921250E-001                                       12                                        0 
                                    3426                  1.2392898238868664E+010                  6.3364806151876296E-001                  4.5903659507727906E+002                  2.6618473095167858E+000                  3.3160622108971594E+000                  3.4857831011167311E+000                  2.2097237396677434E+000                 -1.7971001532580666E-001                                       12                                        0 
                                    3427                  1.2392898695369350E+010                  6.3357069910095576E-001                  4.5650068646063346E+002                  2.6594414349389726E+000                  3.3160646311464603E+000                  3.4857712461157067E+000                  2.2097486597944425E+000                 -1.7981288205300114E-001                                       12                                        0 
                                    3428                  1.2392899243170174E+010                  6.3347784701906651E-001                  5.4780082375276015E+002                  2.7386226809865972E+000                  3.3162491182484199E+000                  3.4857668424023251E+000                  2.2098497107721857E+000                 -1.8007863610294444E-001                                       12                                        0 
                                    3429                  1.2392899900531160E+010                  6.3336633489710958E-001                  6.5736098850331211E+002                  2.8178039270342223E+000                  3.3166409280990652E+000                  3.4857027348604874E+000                  2.2101738307811840E+000                 -1.8080333240506483E-001                                       12                                        0 
                                    3430                  1.2392900446042324E+010                  6.3327362754442607E-001                  5.4551116432250626E+002                  2.7368036431994165E+000                  3.3167372495144773E+000                  3.4856742232531910E+000                  2.2102790147034836E+000                 -1.8107727362957912E-001                                       12                                        0 
                                    3431                  1.2392900941855537E+010                  6.3318931470627193E-001                  4.9581321221030345E+002                  2.6953180954724965E+000                  3.3167295247176507E+000                  3.4856876174954574E+000                  2.2102483638205364E+000                 -1.8107379684884090E-001                                       12                                        0 
