                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20200720"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                      73                  7.5361608800759604E+006                  1.9999918935908685E+000                  1.6016452934547619E+001                  1.8492212621415380E+000                  1.5846104804266396E-006                                        0                                        0 
                                      74                  7.9214799387845974E+006                  1.9999914362231250E+000                  1.7184560297678050E+001                  1.7986270066386487E+000                  1.6449119741240665E-006                                        0                                        0 
                                      75                  8.2579986795170503E+006                  1.9999910193853265E+000                  1.7719995881658928E+001                  1.7544161875413651E+000                  1.6791157056470309E-006                                        0                                        0 
                                      76                  8.6473237759595942E+006                  1.9999905343460993E+000                  1.7598841204142033E+001                  1.7118612420924533E+000                  1.7177190104009346E-006                                        0                                        0 
                                      77                  9.1145138916906472E+006                  1.9999899703127983E+000                  1.7099679432097894E+001                  1.6779564824369104E+000                  1.7429030332362023E-006                                        0                                        0 
                                      78                  9.6751420305679124E+006                  1.9999893257069934E+000                  1.6622279513867650E+001                  1.6562805914546910E+000                  1.7532924258796161E-006                                        0                                        0 
                                      79                  1.0347895797220629E+007                  1.9999885834836326E+000                  1.6339042313959254E+001                  1.6446801772853528E+000                  1.7746126111588998E-006                                        0                                        0 
                                      80                  1.1155200317203891E+007                  1.9999877141213556E+000                  1.6210970470024371E+001                  1.6386671857324855E+000                  1.7848595770564815E-006                                        0                                        0 
                                      81                  1.2123965741183802E+007                  1.9999866828472213E+000                  1.6153790989723085E+001                  1.6351090831312218E+000                  1.7905173221421400E-006                                        0                                        0 
                                      82                  1.3286484249959696E+007                  1.9999854523605418E+000                  1.6121155605581599E+001                  1.6327667028544919E+000                  1.7937483859750367E-006                                        0                                        0 
                                      83                  1.4681506460490771E+007                  1.9999839808707460E+000                  1.6099305856084776E+001                  1.6313200762373972E+000                  1.7951398900346727E-006                                        0                                        0 
                                      84                  1.6355533113128059E+007                  1.9999822190391299E+000                  1.6085031648874761E+001                  1.6306260006416411E+000                  1.7949748679555632E-006                                        0                                        0 
                                      85                  1.8364365096292805E+007                  1.9999801076154211E+000                  1.6077092640072109E+001                  1.6306268353181699E+000                  1.7934481718866341E-006                                        0                                        0 
                                      86                  2.0774963476090498E+007                  1.9999775751574937E+000                  1.6075303204158324E+001                  1.6312221131933455E+000                  1.7907553973186938E-006                                        0                                        0 
                                      87                  2.3667681531847730E+007                  1.9999745354384004E+000                  1.6076993113376183E+001                  1.6324448211994729E+000                  1.7867370978193176E-006                                        0                                        0 
                                      88                  2.7138943198756412E+007                  1.9999708846594881E+000                  1.6083339263407098E+001                  1.6343048410591929E+000                  1.7813988102283901E-006                                        0                                        0 
                                      89                  3.1304457199046828E+007                  1.9999664970040651E+000                  1.6094365419636958E+001                  1.6368245475549723E+000                  1.7748093610530561E-006                                        0                                        0 
                                      90                  3.6303073999395326E+007                  1.9999612200864707E+000                  1.6112224028559897E+001                  1.6399536006938775E+000                  1.7668740792329686E-006                                        0                                        0 
                                      91                  4.2301414159813531E+007                  1.9999548686420743E+000                  1.6134004331374790E+001                  1.6439701868668526E+000                  1.7571539143720662E-006                                        0                                        0 
                                      92                  4.9499422352315366E+007                  1.9999472179145827E+000                  1.6162483315725872E+001                  1.6489455420233896E+000                  1.7456212774881695E-006                                        0                                        0 
                                      93                  5.8137032183317572E+007                  1.9999379930004231E+000                  1.6198757343941960E+001                  1.6550329769353049E+000                  1.7319453453202940E-006                                        0                                        0 
                                      94                  6.8502163980520219E+007                  1.9999268572956033E+000                  1.6244413908856654E+001                  1.6624422872182441E+000                  1.7158962939094853E-006                                        0                                        0 
                                      95                  8.0940322137163401E+007                  1.9999133967823250E+000                  1.6301527369145603E+001                  1.6714404733185286E+000                  1.6969665106185870E-006                                        0                                        0 
                                      96                  9.5866111925135210E+007                  1.9998970996174965E+000                  1.6372744193128490E+001                  1.6823675329179624E+000                  1.6746600784199315E-006                                        0                                        0 
                                      97                  1.1377705967070138E+008                  1.9998773291326550E+000                  1.6461423517034465E+001                  1.6956607130217880E+000                  1.6486991557220077E-006                                        0                                        0 
                                      98                  1.3527019696538079E+008                  1.9998532875021202E+000                  1.6571374904651076E+001                  1.7119294415020729E+000                  1.6182803767834923E-006                                        0                                        0 
                                      99                  1.6106196171899605E+008                  1.9998239660714070E+000                  1.6713809115061729E+001                  1.7314225948506246E+000                  1.5835781506071938E-006                                        0                                        0 
                                     100                  1.8420353400511721E+008                  1.9997971290769916E+000                  1.6840531015526832E+001                  1.7497872683111653E+000                  1.5519363873377970E-006                                        0                                        0 
                                     101                  2.0597070966354817E+008                  1.9997714246369742E+000                  1.6962294315168005E+001                  1.7675812239333253E+000                  1.5227788973535827E-006                                        0                                        0 
                                     102                  2.2655100877611819E+008                  1.9997466969539683E+000                  1.7079808884819254E+001                  1.7848262267523352E+000                  1.4955229706214808E-006                                        0                                        0 
                                     103                  2.4640119926556841E+008                  1.9997224468196109E+000                  1.7195210763245068E+001                  1.8018261133834625E+000                  1.4696325520161229E-006                                        0                                        0 
                                     104                  2.6578806058908165E+008                  1.9996983754246009E+000                  1.7309841942874201E+001                  1.8188045765917120E+000                  1.4447555403605023E-006                                        0                                        0 
                                     105                  2.8483885825600886E+008                  1.9996743390655967E+000                  1.7424155219795043E+001                  1.8359194799344911E+000                  1.4205265802301599E-006                                        0                                        0 
                                     106                  3.0357576400905073E+008                  1.9996503185283536E+000                  1.7537362621441947E+001                  1.8532166082946790E+000                  1.3968651239475983E-006                                        0                                        0 
                                     107                  3.2197095112869954E+008                  1.9996263590494430E+000                  1.7649758852385713E+001                  1.8706432780790929E+000                  1.3738173939597957E-006                                        0                                        0 
                                     108                  3.4006009046134955E+008                  1.9996024240373722E+000                  1.7761404934689295E+001                  1.8883109365977033E+000                  1.3512379572479308E-006                                        0                                        0 
                                     109                  3.5781889942546397E+008                  1.9995785539478093E+000                  1.7871803467203179E+001                  1.9061550605858257E+000                  1.3291384418961368E-006                                        0                                        0 
                                     110                  3.7524056200087571E+008                  1.9995547686251862E+000                  1.7981313936348503E+001                  1.9241740805284087E+000                  1.3075238301550954E-006                                        0                                        0 
                                     111                  3.9241255290084285E+008                  1.9995309573435907E+000                  1.8090357323227700E+001                  1.9424045073391421E+000                  1.2861830816219030E-006                                        0                                        0 
                                     112                  4.0938027315566218E+008                  1.9995070621717077E+000                  1.8199168178747147E+001                  1.9609405671827567E+000                  1.2652610557067735E-006                                        0                                        0 
                                     113                  4.2616822398583519E+008                  1.9994830507905834E+000                  1.8307447306018620E+001                  1.9799233768375211E+000                  1.2443127563043957E-006                                        0                                        0 
                                     114                  4.4270382376097262E+008                  1.9994590291193737E+000                  1.8415928609004883E+001                  1.9991819106133362E+000                  1.2238865041942463E-006                                        0                                        0 
                                     115                  4.5903068860262185E+008                  1.9994349378562211E+000                  1.8522216284636301E+001                  2.0189272314536022E+000                  1.2033756322306366E-006                                        0                                        0 
                                     116                  4.7509479581374103E+008                  1.9994108618334572E+000                  1.8626015290675703E+001                  2.0391097239063214E+000                  1.1830308914542965E-006                                        0                                        0 
                                     117                  4.9073653335881084E+008                  1.9993870515919738E+000                  1.8727665108036824E+001                  2.0594362087100091E+000                  1.1631236776606780E-006                                        0                                        0 
                                     118                  5.0604198053901333E+008                  1.9993633923976117E+000                  1.8827216104801224E+001                  2.0800710505133746E+000                  1.1433949257878002E-006                                        0                                        0 
                                     119                  5.2105527085940778E+008                  1.9993398274904928E+000                  1.8924848776926190E+001                  2.1010159392416052E+000                  1.1239656126828419E-006                                        0                                        0 
                                     120                  5.3580157260823870E+008                  1.9993163271534147E+000                  1.9020378336306923E+001                  2.1223823098568944E+000                  1.1047364161113215E-006                                        0                                        0 
                                     121                  5.5029532410052490E+008                  1.9992928764193549E+000                  1.9114164205228288E+001                  2.1441146345421083E+000                  1.0855776726725157E-006                                        0                                        0 
                                     122                  5.6454688606707180E+008                  1.9992694663775443E+000                  1.9205428171439152E+001                  2.1661541473241082E+000                  1.0666466756395733E-006                                        0                                        0 
                                     123                  5.7856312892610002E+008                  1.9992460949686521E+000                  1.9294328844126628E+001                  2.1884119579469510E+000                  1.0482411239993500E-006                                        0                                        0 
                                     124                  5.9235087731000519E+008                  1.9992227606203175E+000                  1.9381407518683627E+001                  2.2108861660394994E+000                  1.0300306617178869E-006                                        0                                        0 
                                     125                  6.0597669985183418E+008                  1.9991993581584560E+000                  1.9465781419098899E+001                  2.2338441945138947E+000                  1.0119251160072219E-006                                        0                                        0 
                                     126                  6.1939384216140318E+008                  1.9991759732641197E+000                  1.9547426254975786E+001                  2.2571962293405416E+000                  9.9397433836342924E-007                                        0                                        0 
                                     127                  6.3254223276744747E+008                  1.9991527199069357E+000                  1.9625893740286443E+001                  2.2808349211189851E+000                  9.7646297621172165E-007                                        0                                        0 
                                     128                  6.4543504677338743E+008                  1.9991295870768120E+000                  1.9702085634333041E+001                  2.3047219698132690E+000                  9.5916801873924259E-007                                        0                                        0 
                                     129                  6.5812148309787118E+008                  1.9991064966670333E+000                  1.9775054701205836E+001                  2.3290646687356964E+000                  9.4215333417649581E-007                                        0                                        0 
                                     130                  6.7060746770304036E+008                  1.9990834458215232E+000                  1.9844867878543273E+001                  2.3539204817871031E+000                  9.2509026772427405E-007                                        0                                        0 
                                     131                  6.8283886743824625E+008                  1.9990605432419211E+000                  1.9912196401599406E+001                  2.3790695434596629E+000                  9.0826775844410698E-007                                        0                                        0 
                                     132                  6.9485121641120458E+008                  1.9990377332128080E+000                  1.9976173752024618E+001                  2.4046902959256693E+000                  8.9165711480962611E-007                                        0                                        0 
